dangerous_permissions_count,total_permissions_count,has_perm_read_sms,has_perm_send_sms,has_perm_read_contacts,has_perm_access_fine_location,has_perm_record_audio,has_perm_camera,suspicious_api_count,crypto_api_count,network_api_count,sms_api_count,total_opcodes,reflection_opcodes,activities_count,services_count,receivers_count,suspicious_strings,url_count,avg_string_length,is_debug_cert,file_size,label,file_name,file_path
3,37,0,0,1,1,0,0,1,1,23,1,9312,477,7,7,5,8,79,129.51259027884288,1,42263058,benign,sample_1746.apk,/sample/path/sample_1746.apk
10,25,0,1,0,0,0,0,12,13,44,7,50790,492,10,9,11,3,77,31.85538795654326,0,36263589,malware,sample_1747.apk,/sample/path/sample_1747.apk
14,41,0,0,0,0,0,0,24,13,11,3,83866,136,10,0,9,19,44,50.62549815838237,0,33602336,suspicious,sample_1748.apk,/sample/path/sample_1748.apk
1,36,0,0,1,1,0,0,13,16,36,5,41721,290,16,9,2,17,51,185.46436120019757,1,11685189,suspicious,sample_1749.apk,/sample/path/sample_1749.apk
14,39,0,0,0,1,0,1,9,14,17,4,8986,102,19,4,4,17,32,124.04460625818193,0,36079240,benign,sample_1750.apk,/sample/path/sample_1750.apk
9,5,0,1,0,0,0,1,6,16,30,2,94037,174,15,2,10,17,84,192.96952261719218,0,29215042,malware,sample_1751.apk,/sample/path/sample_1751.apk
0,25,0,0,0,0,1,1,2,9,4,8,23698,100,12,2,8,6,79,199.76827709225748,0,6275399,benign,sample_1752.apk,/sample/path/sample_1752.apk
10,7,1,0,1,0,0,0,14,7,41,6,90599,274,1,5,1,2,91,20.83958652181486,0,11013754,benign,sample_1753.apk,/sample/path/sample_1753.apk
7,22,0,0,0,1,0,0,14,19,37,8,79045,430,6,6,0,5,91,199.6641050561544,0,28441091,benign,sample_1754.apk,/sample/path/sample_1754.apk
6,27,0,0,0,1,0,0,25,13,13,1,7572,366,3,5,6,19,16,168.10455906418608,0,26415036,suspicious,sample_1755.apk,/sample/path/sample_1755.apk
11,17,1,0,0,1,0,0,19,4,42,6,1785,227,7,3,9,0,36,120.41539800113672,0,40264546,benign,sample_1756.apk,/sample/path/sample_1756.apk
12,13,0,0,0,0,0,0,28,12,46,1,62745,102,10,6,9,22,92,58.05844209565308,1,48098164,malware,sample_1757.apk,/sample/path/sample_1757.apk
5,33,1,0,0,0,0,0,4,15,38,1,12788,193,9,3,4,2,65,64.19543325266889,1,36435499,benign,sample_1758.apk,/sample/path/sample_1758.apk
0,33,0,0,1,0,0,0,16,15,49,4,75905,272,18,9,14,3,49,182.029242682376,0,48106627,benign,sample_1759.apk,/sample/path/sample_1759.apk
10,23,0,0,0,0,0,0,26,2,21,3,24577,431,14,9,0,8,6,124.45134629733785,0,10413003,suspicious,sample_1760.apk,/sample/path/sample_1760.apk
0,13,0,0,1,0,0,0,23,1,35,3,66948,86,3,7,10,6,57,91.99129500756652,0,17719896,benign,sample_1761.apk,/sample/path/sample_1761.apk
5,7,0,0,0,1,0,0,5,7,38,6,58364,114,18,2,10,10,66,18.476637219741885,0,19430358,benign,sample_1762.apk,/sample/path/sample_1762.apk
5,46,0,0,1,1,0,0,16,13,17,1,1747,497,8,7,9,7,83,128.30147701349617,0,35269814,benign,sample_1763.apk,/sample/path/sample_1763.apk
7,21,0,0,0,0,0,0,21,17,5,9,10713,55,7,5,13,9,21,26.788296162358467,0,31566657,benign,sample_1764.apk,/sample/path/sample_1764.apk
2,46,0,0,0,0,0,0,10,0,26,6,39890,432,5,8,9,15,89,40.55265615507816,0,45824514,benign,sample_1765.apk,/sample/path/sample_1765.apk
14,32,0,0,1,0,0,1,5,11,46,9,29304,166,7,4,8,10,33,195.07294211594325,1,6622703,suspicious,sample_1766.apk,/sample/path/sample_1766.apk
11,47,1,0,1,0,1,1,16,18,9,0,63417,166,16,3,9,8,81,195.84751654187454,0,6008743,benign,sample_1767.apk,/sample/path/sample_1767.apk
6,47,0,0,1,0,0,0,5,7,33,1,36242,31,17,9,1,22,18,123.63963858916985,0,38204154,benign,sample_1768.apk,/sample/path/sample_1768.apk
5,21,1,0,0,0,0,0,27,17,43,6,2839,498,3,6,7,6,2,184.5403806745895,0,19374033,benign,sample_1769.apk,/sample/path/sample_1769.apk
13,43,0,0,0,0,0,1,27,8,37,3,38772,124,9,3,7,16,36,56.48267132078811,0,34094538,suspicious,sample_1770.apk,/sample/path/sample_1770.apk
10,30,0,1,0,1,0,0,10,2,33,0,94759,134,3,5,9,23,5,109.85136070393622,1,19521717,malware,sample_1771.apk,/sample/path/sample_1771.apk
6,25,0,0,1,0,0,1,10,0,44,3,48424,130,17,4,5,16,73,191.38714359443057,0,4360301,benign,sample_1772.apk,/sample/path/sample_1772.apk
11,36,0,0,1,1,0,1,18,8,36,0,3754,448,19,5,9,4,11,129.33535959567098,0,24543092,benign,sample_1773.apk,/sample/path/sample_1773.apk
8,48,0,0,1,0,0,1,22,16,42,5,38676,107,5,7,10,9,10,123.56241059077554,0,21643490,benign,sample_1774.apk,/sample/path/sample_1774.apk
0,34,0,1,0,0,1,0,8,14,11,3,27362,84,4,1,2,6,27,102.25390529589896,0,26116999,suspicious,sample_1775.apk,/sample/path/sample_1775.apk
7,46,0,0,0,0,0,1,24,13,23,2,4239,434,4,6,7,9,21,97.62481540096702,0,18128505,benign,sample_1776.apk,/sample/path/sample_1776.apk
14,12,0,0,0,0,0,0,0,15,34,0,94948,65,7,7,14,12,92,51.42940244451308,0,29208820,benign,sample_1777.apk,/sample/path/sample_1777.apk
9,8,0,0,0,0,0,0,14,14,35,5,60945,478,12,9,8,3,69,31.618769502291734,0,40314965,benign,sample_1778.apk,/sample/path/sample_1778.apk
4,39,0,0,1,1,0,0,2,8,7,3,99314,251,11,7,13,21,93,118.50542664395196,0,32561272,benign,sample_1779.apk,/sample/path/sample_1779.apk
1,17,1,0,0,1,0,0,2,3,16,5,85769,339,13,4,11,23,16,152.89381974499528,0,29446112,benign,sample_1780.apk,/sample/path/sample_1780.apk
7,33,0,0,0,0,1,0,23,12,13,5,98476,412,5,3,4,11,58,76.82434726467946,0,17119157,benign,sample_1781.apk,/sample/path/sample_1781.apk
9,14,0,0,0,0,0,0,19,7,19,3,25516,268,7,5,0,5,18,120.43141609395161,0,23400539,benign,sample_1782.apk,/sample/path/sample_1782.apk
9,12,0,0,0,0,1,0,17,3,7,3,1009,115,4,9,8,10,33,26.446252530228634,0,33601347,benign,sample_1783.apk,/sample/path/sample_1783.apk
0,48,0,0,1,0,0,0,7,8,0,4,35630,209,8,7,9,9,60,194.63420542503107,0,28794421,benign,sample_1784.apk,/sample/path/sample_1784.apk
5,31,0,0,1,0,0,0,15,19,13,3,79775,356,14,4,8,19,70,57.06411871824402,1,3297550,suspicious,sample_1785.apk,/sample/path/sample_1785.apk
8,17,0,0,0,1,0,0,15,4,3,7,76925,201,6,2,5,3,53,131.8026211053095,0,11479015,benign,sample_1786.apk,/sample/path/sample_1786.apk
3,27,0,0,0,0,0,1,8,6,41,0,32793,248,7,2,14,15,84,22.043130296906593,0,29557050,benign,sample_1787.apk,/sample/path/sample_1787.apk
3,24,0,0,0,0,0,1,22,9,37,3,91196,228,11,3,4,13,13,47.49514735724843,0,14085402,benign,sample_1788.apk,/sample/path/sample_1788.apk
4,45,0,0,1,0,0,0,7,4,29,2,62277,92,1,9,14,9,29,197.6189337997503,0,7200136,benign,sample_1789.apk,/sample/path/sample_1789.apk
10,27,0,0,1,1,0,1,9,11,25,1,66236,127,9,8,9,0,42,134.20511776542105,0,42973129,benign,sample_1790.apk,/sample/path/sample_1790.apk
11,18,0,1,1,0,0,1,23,7,5,3,58766,120,13,1,5,6,32,69.0495118689951,0,40309846,malware,sample_1791.apk,/sample/path/sample_1791.apk
1,18,0,0,1,0,0,0,23,17,3,2,97415,35,16,5,1,21,8,142.37742191191575,0,22758846,benign,sample_1792.apk,/sample/path/sample_1792.apk
14,18,0,0,0,1,1,0,21,0,30,5,30899,186,18,6,0,10,1,85.09266714358589,0,49835032,suspicious,sample_1793.apk,/sample/path/sample_1793.apk
5,23,1,0,1,0,0,0,8,1,4,4,89299,125,10,3,11,14,9,196.71871992300714,0,15066188,benign,sample_1794.apk,/sample/path/sample_1794.apk
3,13,0,0,0,0,1,1,9,8,41,8,27293,399,14,5,13,7,86,37.550774504933756,0,41730715,benign,sample_1795.apk,/sample/path/sample_1795.apk
10,24,0,0,0,1,0,0,24,12,21,5,7325,163,3,8,13,14,10,158.0772034800347,0,38890006,suspicious,sample_1796.apk,/sample/path/sample_1796.apk
1,25,0,0,0,0,0,0,15,15,43,8,52832,141,12,9,10,24,47,154.97093775775014,0,19151264,benign,sample_1797.apk,/sample/path/sample_1797.apk
13,25,1,1,0,0,0,0,29,12,15,6,5237,230,2,9,11,23,23,129.53557520288444,0,35150530,malware,sample_1798.apk,/sample/path/sample_1798.apk
12,17,0,0,0,0,0,0,7,1,24,3,46875,390,4,4,14,17,65,150.0598688124917,0,6578411,benign,sample_1799.apk,/sample/path/sample_1799.apk
9,42,0,0,0,0,0,0,6,8,14,6,32723,364,4,9,11,23,98,175.8673659145574,1,11374670,suspicious,sample_1800.apk,/sample/path/sample_1800.apk
13,30,0,0,0,0,0,1,2,13,32,6,66249,265,16,1,5,16,71,129.13287500125648,0,14903398,benign,sample_1801.apk,/sample/path/sample_1801.apk
10,27,1,0,1,0,0,0,8,9,44,7,65610,363,9,8,10,5,1,149.6573421796753,0,48410994,benign,sample_1802.apk,/sample/path/sample_1802.apk
1,36,0,0,0,1,0,0,11,10,45,9,68819,92,2,6,1,0,19,113.35548901236982,0,25106473,benign,sample_1803.apk,/sample/path/sample_1803.apk
9,24,0,1,0,0,0,1,0,0,5,7,41214,53,3,6,5,7,24,189.73726647633646,0,44144540,suspicious,sample_1804.apk,/sample/path/sample_1804.apk
6,45,0,0,1,0,0,1,5,13,17,4,74150,173,7,9,6,19,5,130.7718102007392,0,3902587,benign,sample_1805.apk,/sample/path/sample_1805.apk
9,21,0,0,0,0,1,0,24,10,43,2,30500,93,11,7,0,5,65,124.4612044712957,0,35913939,benign,sample_1806.apk,/sample/path/sample_1806.apk
1,34,0,0,0,1,0,1,10,13,27,9,86862,271,4,1,5,19,46,199.50605250072576,0,39880000,benign,sample_1807.apk,/sample/path/sample_1807.apk
4,48,0,0,0,0,0,0,1,1,42,8,80535,368,3,9,10,22,61,65.92153230419834,1,2820584,suspicious,sample_1808.apk,/sample/path/sample_1808.apk
11,13,1,0,0,0,0,1,27,15,41,9,7842,324,14,2,8,0,64,95.0355800698941,0,37863823,suspicious,sample_1809.apk,/sample/path/sample_1809.apk
0,28,0,0,1,1,0,0,15,19,37,0,15163,247,5,7,11,0,56,164.93383683271426,0,27208315,benign,sample_1810.apk,/sample/path/sample_1810.apk
1,35,0,0,0,1,0,0,3,7,35,4,24648,25,8,6,10,20,85,128.9164348104491,1,16854463,benign,sample_1811.apk,/sample/path/sample_1811.apk
4,11,0,0,0,0,1,0,23,14,27,3,91725,70,13,0,12,16,99,61.63886254834302,0,12636860,benign,sample_1812.apk,/sample/path/sample_1812.apk
8,6,0,1,0,0,1,1,26,9,24,9,17843,60,12,0,2,22,77,99.9252400873584,0,9087892,malware,sample_1813.apk,/sample/path/sample_1813.apk
5,34,0,0,0,1,0,1,25,6,33,3,95597,420,9,1,3,16,59,190.97783208168767,0,8332345,suspicious,sample_1814.apk,/sample/path/sample_1814.apk
9,29,0,0,0,0,0,0,14,12,6,7,83163,207,11,7,4,6,47,51.11414528479169,1,44267920,suspicious,sample_1815.apk,/sample/path/sample_1815.apk
2,30,0,0,1,0,0,1,19,4,10,6,38355,294,9,1,13,3,39,121.05428884869356,0,42996114,benign,sample_1816.apk,/sample/path/sample_1816.apk
13,42,1,0,0,0,0,0,27,12,36,6,12885,399,18,0,5,20,9,108.67067755657487,0,29372250,suspicious,sample_1817.apk,/sample/path/sample_1817.apk
7,18,1,0,1,0,0,0,2,3,36,3,13315,310,14,5,5,9,22,176.70619557486089,1,17607234,suspicious,sample_1818.apk,/sample/path/sample_1818.apk
10,47,0,0,0,0,0,1,4,16,8,7,77285,6,5,3,6,2,7,39.423984994774194,1,2532985,suspicious,sample_1819.apk,/sample/path/sample_1819.apk
14,31,0,0,0,0,0,1,9,2,30,4,59635,182,5,4,3,24,41,151.35090825671367,0,23171904,suspicious,sample_1820.apk,/sample/path/sample_1820.apk
10,42,1,0,0,0,0,0,11,3,41,4,38785,227,16,4,9,18,5,130.86250415559127,0,7397702,benign,sample_1821.apk,/sample/path/sample_1821.apk
9,43,0,0,0,0,0,0,11,3,44,5,42845,92,3,3,2,14,89,173.8230199133727,0,31447493,benign,sample_1822.apk,/sample/path/sample_1822.apk
12,19,0,0,0,1,1,1,7,19,41,1,36357,323,9,7,4,13,91,64.48995932957655,1,11321889,suspicious,sample_1823.apk,/sample/path/sample_1823.apk
6,19,0,0,0,0,0,0,13,12,20,5,82697,137,1,0,7,2,94,108.98695015840386,1,14217141,suspicious,sample_1824.apk,/sample/path/sample_1824.apk
3,27,0,0,0,1,0,1,16,18,2,6,62909,183,17,2,8,3,58,66.64491357570242,0,42350461,benign,sample_1825.apk,/sample/path/sample_1825.apk
13,16,0,0,1,1,0,1,12,10,13,4,11695,414,6,2,6,18,11,165.85572144735823,1,46134585,suspicious,sample_1826.apk,/sample/path/sample_1826.apk
3,22,0,0,1,0,1,0,2,2,38,5,48018,27,18,4,5,1,30,100.91588953548478,0,41633875,benign,sample_1827.apk,/sample/path/sample_1827.apk
3,39,0,0,0,0,0,0,13,19,34,6,88429,346,11,8,3,18,84,43.98277011725433,1,14467684,suspicious,sample_1828.apk,/sample/path/sample_1828.apk
8,32,0,1,1,1,1,0,1,18,8,3,45502,430,19,4,12,3,76,146.43312951244997,0,47647508,suspicious,sample_1829.apk,/sample/path/sample_1829.apk
14,9,1,0,0,0,1,0,14,3,22,9,20012,26,11,4,13,6,44,70.35563342060448,0,14223848,benign,sample_1830.apk,/sample/path/sample_1830.apk
10,24,0,1,0,1,0,1,8,18,39,7,10743,113,8,6,8,4,33,105.22474097658119,0,19910763,suspicious,sample_1831.apk,/sample/path/sample_1831.apk
14,19,0,0,0,1,0,0,17,0,42,3,11971,392,16,2,0,1,31,24.672607688502005,0,49651707,benign,sample_1832.apk,/sample/path/sample_1832.apk
0,46,0,0,1,1,0,1,6,4,41,0,84611,69,10,5,9,3,65,10.193061075953281,0,24779340,benign,sample_1833.apk,/sample/path/sample_1833.apk
14,33,0,0,0,0,0,1,0,1,45,1,42594,452,10,3,5,4,1,100.86740281084172,0,36218810,benign,sample_1834.apk,/sample/path/sample_1834.apk
5,41,0,0,0,1,1,0,22,3,8,8,82163,397,3,5,14,22,67,65.37814311673063,0,13773049,suspicious,sample_1835.apk,/sample/path/sample_1835.apk
6,13,1,0,0,1,0,1,16,2,30,3,99095,397,14,7,1,6,94,170.66718570901926,0,40305109,benign,sample_1836.apk,/sample/path/sample_1836.apk
3,23,0,0,0,0,0,1,22,13,16,3,67036,193,7,3,7,0,0,149.00362922223252,0,42830015,benign,sample_1837.apk,/sample/path/sample_1837.apk
14,41,0,0,1,1,1,0,26,2,27,6,48544,118,16,5,8,22,23,120.81166082944367,0,48273549,suspicious,sample_1838.apk,/sample/path/sample_1838.apk
7,26,0,0,1,1,0,0,26,13,16,6,19068,64,17,5,3,13,7,53.38720538438103,1,22947998,suspicious,sample_1839.apk,/sample/path/sample_1839.apk
14,32,0,0,1,0,1,1,3,5,3,0,10949,166,18,5,9,16,92,81.87539496156154,1,29711769,suspicious,sample_1840.apk,/sample/path/sample_1840.apk
6,17,0,0,0,1,0,0,5,2,7,5,76085,327,11,9,9,22,41,126.48438522625426,0,31480205,benign,sample_1841.apk,/sample/path/sample_1841.apk
6,30,0,0,1,1,0,0,18,2,8,6,45360,439,6,5,11,15,97,127.14305998791976,0,49998781,benign,sample_1842.apk,/sample/path/sample_1842.apk
11,39,0,1,0,0,0,0,9,3,9,5,65574,484,15,4,6,23,5,88.76000510549733,1,9078525,malware,sample_1843.apk,/sample/path/sample_1843.apk
0,18,1,0,0,1,0,0,14,19,12,3,32829,383,9,9,2,19,6,83.86679658839033,0,48694639,benign,sample_1844.apk,/sample/path/sample_1844.apk
1,18,0,0,0,0,0,1,22,18,40,5,20498,203,8,0,3,14,22,165.55484548088867,0,25135339,benign,sample_1845.apk,/sample/path/sample_1845.apk
10,42,0,0,0,1,0,0,2,11,35,4,69714,263,9,6,12,21,14,107.2554007521755,0,28992776,benign,sample_1846.apk,/sample/path/sample_1846.apk
2,20,0,0,0,1,0,0,27,8,21,8,35161,109,3,3,0,17,35,90.64098969002785,0,47613095,benign,sample_1847.apk,/sample/path/sample_1847.apk
2,13,0,0,0,0,1,0,22,17,38,2,48109,316,6,5,9,14,65,97.09426267778149,0,23053437,benign,sample_1848.apk,/sample/path/sample_1848.apk
11,20,0,0,0,1,0,0,1,17,13,7,50116,452,12,5,7,6,92,27.600927917448992,0,49934362,benign,sample_1849.apk,/sample/path/sample_1849.apk
6,44,0,0,0,1,0,0,14,18,27,6,89035,240,7,0,10,19,60,172.5507769467517,1,24611670,suspicious,sample_1850.apk,/sample/path/sample_1850.apk
12,11,0,0,1,0,0,1,16,2,40,9,46317,289,12,8,12,1,11,18.541441640257666,0,18886708,benign,sample_1851.apk,/sample/path/sample_1851.apk
6,7,0,0,0,1,0,0,20,13,13,9,14194,131,15,3,13,24,99,143.80124515292923,0,3529927,suspicious,sample_1852.apk,/sample/path/sample_1852.apk
12,24,0,0,0,0,0,0,26,2,12,8,98296,94,10,7,9,18,82,47.79672320375621,0,11485636,suspicious,sample_1853.apk,/sample/path/sample_1853.apk
7,41,1,1,1,0,1,0,10,17,28,3,67679,29,16,2,13,22,54,175.96834144872977,0,2600073,malware,sample_1854.apk,/sample/path/sample_1854.apk
3,37,0,0,0,0,0,0,9,5,16,6,2113,3,17,7,8,10,22,125.34145090543733,0,18409412,benign,sample_1855.apk,/sample/path/sample_1855.apk
4,5,0,0,0,1,0,0,12,10,3,6,3455,326,14,4,4,8,21,192.970888654812,0,32027471,benign,sample_1856.apk,/sample/path/sample_1856.apk
4,16,0,0,0,0,0,1,27,14,20,8,78533,60,7,8,10,18,74,24.51652686548412,0,49854380,suspicious,sample_1857.apk,/sample/path/sample_1857.apk
12,38,0,0,0,0,0,0,5,1,23,9,28502,452,18,6,2,20,58,147.46559634201333,0,10826653,benign,sample_1858.apk,/sample/path/sample_1858.apk
3,5,0,0,1,1,0,0,6,17,20,4,6318,395,17,9,7,4,82,133.55808318383288,0,44638322,benign,sample_1859.apk,/sample/path/sample_1859.apk
6,46,0,0,0,0,0,1,29,16,35,5,23879,441,11,5,5,13,91,109.6181453186226,0,34759689,suspicious,sample_1860.apk,/sample/path/sample_1860.apk
0,20,0,0,0,0,0,0,20,19,1,4,78166,343,16,8,6,9,70,50.28590147180627,1,17317387,suspicious,sample_1861.apk,/sample/path/sample_1861.apk
12,7,0,0,0,0,0,1,14,19,14,2,70309,63,6,2,14,24,19,28.694834235816707,0,32172326,suspicious,sample_1862.apk,/sample/path/sample_1862.apk
4,39,0,0,0,1,0,0,27,7,18,5,4534,5,9,3,6,9,64,120.08337972905504,1,13472597,suspicious,sample_1863.apk,/sample/path/sample_1863.apk
3,42,1,0,0,0,0,0,27,14,44,4,76926,82,1,1,1,2,80,188.35884563561189,0,48816319,benign,sample_1864.apk,/sample/path/sample_1864.apk
6,30,0,0,0,1,0,0,20,16,35,0,16609,79,15,7,0,18,64,156.03501209095788,0,5717771,benign,sample_1865.apk,/sample/path/sample_1865.apk
2,19,0,1,0,1,0,0,1,13,37,8,74061,241,19,8,14,6,69,175.85618667910418,0,27939476,suspicious,sample_1866.apk,/sample/path/sample_1866.apk
6,22,0,0,0,1,0,0,23,12,19,6,55534,399,10,7,11,14,7,54.14345192903897,0,49781485,benign,sample_1867.apk,/sample/path/sample_1867.apk
11,31,0,0,1,1,0,0,23,8,1,5,71578,30,4,4,9,5,42,80.61664382882654,0,16541946,suspicious,sample_1868.apk,/sample/path/sample_1868.apk
3,15,0,0,1,0,0,0,3,19,41,4,79466,398,2,1,8,7,53,11.38294615526103,1,16015208,benign,sample_1869.apk,/sample/path/sample_1869.apk
4,34,1,0,0,0,1,0,5,12,25,3,1900,110,14,2,14,11,45,20.452605848507893,0,6775862,benign,sample_1870.apk,/sample/path/sample_1870.apk
14,30,0,0,0,1,0,0,5,3,49,4,78008,390,9,2,5,8,58,79.49700090305446,0,14619986,benign,sample_1871.apk,/sample/path/sample_1871.apk
8,27,0,0,0,0,0,1,9,17,15,3,81012,119,5,3,7,18,83,174.81504460660955,0,37064596,benign,sample_1872.apk,/sample/path/sample_1872.apk
12,31,0,0,0,1,1,0,18,0,44,2,42575,453,5,9,11,14,72,151.37087503677378,0,49513528,suspicious,sample_1873.apk,/sample/path/sample_1873.apk
12,30,0,1,1,1,0,0,17,1,4,3,12156,454,2,5,3,1,48,25.370660062097564,0,1232129,malware,sample_1874.apk,/sample/path/sample_1874.apk
7,23,0,0,0,0,0,0,13,11,12,3,66233,372,10,9,11,12,33,155.21928730155471,1,38414667,suspicious,sample_1875.apk,/sample/path/sample_1875.apk
12,17,0,0,0,1,1,1,28,5,4,1,68713,484,3,5,14,10,4,37.76415722562872,0,44100183,suspicious,sample_1876.apk,/sample/path/sample_1876.apk
5,29,0,0,0,1,0,0,13,7,23,5,97705,438,19,3,3,18,56,76.37024868170744,0,8019344,benign,sample_1877.apk,/sample/path/sample_1877.apk
10,37,1,1,0,1,0,0,22,8,28,5,22277,369,7,9,9,11,20,41.248212706045734,0,29220578,malware,sample_1878.apk,/sample/path/sample_1878.apk
8,19,0,0,0,0,0,0,21,14,17,9,85757,171,19,4,1,18,0,77.38126926737783,0,46538589,suspicious,sample_1879.apk,/sample/path/sample_1879.apk
11,18,0,0,0,0,0,0,28,12,3,7,42391,203,6,6,14,6,68,167.16664902092245,0,23729387,suspicious,sample_1880.apk,/sample/path/sample_1880.apk
10,8,0,0,1,0,0,1,15,15,6,6,82580,268,19,1,12,6,83,185.92648917661631,1,39749859,suspicious,sample_1881.apk,/sample/path/sample_1881.apk
8,40,0,0,0,0,0,0,20,16,42,9,65396,440,2,0,5,0,79,134.65275130489732,0,26413734,benign,sample_1882.apk,/sample/path/sample_1882.apk
13,11,0,0,1,0,1,0,26,4,36,1,74829,454,1,2,3,1,41,91.95084913197284,0,12602415,suspicious,sample_1883.apk,/sample/path/sample_1883.apk
3,47,0,0,1,0,0,1,25,17,21,6,62525,74,11,3,0,17,94,46.921873884227445,1,7670139,suspicious,sample_1884.apk,/sample/path/sample_1884.apk
13,26,0,0,1,1,0,0,27,8,2,0,81723,353,1,6,3,23,63,48.351057023304975,0,41945400,suspicious,sample_1885.apk,/sample/path/sample_1885.apk
8,11,0,0,1,1,1,1,4,11,28,5,99881,113,9,0,9,13,52,33.2571042620391,0,20403477,benign,sample_1886.apk,/sample/path/sample_1886.apk
5,10,0,0,1,1,0,0,19,9,10,4,68096,379,2,5,14,24,59,19.464439234433613,0,17386987,benign,sample_1887.apk,/sample/path/sample_1887.apk
10,30,0,0,0,0,0,0,18,4,42,9,97679,320,5,4,1,12,57,126.13766874677627,0,29415501,benign,sample_1888.apk,/sample/path/sample_1888.apk
5,20,0,0,0,1,0,0,15,5,29,8,36584,123,6,1,8,12,97,97.93685412935025,0,49441274,benign,sample_1889.apk,/sample/path/sample_1889.apk
3,8,0,0,1,1,0,1,25,14,30,8,10046,490,16,3,10,13,7,131.66500905177395,0,18308534,benign,sample_1890.apk,/sample/path/sample_1890.apk
10,40,0,0,0,0,0,1,22,8,4,4,10225,349,7,1,3,3,27,106.02586748872817,0,1282536,benign,sample_1891.apk,/sample/path/sample_1891.apk
11,15,0,0,0,1,0,1,27,12,23,1,77855,72,6,4,11,3,8,31.02271113773595,0,46963078,suspicious,sample_1892.apk,/sample/path/sample_1892.apk
9,12,0,0,0,1,1,0,6,8,40,0,64478,226,4,1,0,9,93,39.97328196323126,0,31212846,benign,sample_1893.apk,/sample/path/sample_1893.apk
2,31,0,0,0,1,0,0,12,5,34,4,43605,415,14,6,9,4,89,145.43631288856406,0,38828938,benign,sample_1894.apk,/sample/path/sample_1894.apk
1,25,0,0,1,1,0,0,29,7,31,9,45289,9,11,6,10,4,66,101.51421208762275,0,26378016,benign,sample_1895.apk,/sample/path/sample_1895.apk
0,21,0,0,1,0,0,1,12,1,39,5,33768,76,1,9,11,4,19,145.60217527138826,0,20493385,benign,sample_1896.apk,/sample/path/sample_1896.apk
2,38,0,0,1,1,0,0,23,3,7,1,94800,92,3,5,11,22,82,156.4495140158052,0,37301083,benign,sample_1897.apk,/sample/path/sample_1897.apk
7,39,1,0,0,0,0,0,2,2,35,0,99861,26,2,4,10,21,88,66.12012446097211,0,3489238,benign,sample_1898.apk,/sample/path/sample_1898.apk
8,24,0,0,0,0,0,1,0,10,32,4,73369,192,10,7,11,12,51,130.91551927263325,0,43155388,benign,sample_1899.apk,/sample/path/sample_1899.apk
12,26,0,1,0,1,0,0,25,6,47,8,84775,96,12,1,10,21,17,126.8303613652988,0,14047686,malware,sample_1900.apk,/sample/path/sample_1900.apk
3,49,1,0,1,0,0,0,19,19,40,9,72679,485,7,6,0,23,32,192.9914204861714,0,42449518,benign,sample_1901.apk,/sample/path/sample_1901.apk
3,12,0,0,0,0,0,0,24,7,39,0,70199,495,16,6,13,14,16,12.799703341270305,0,16834086,benign,sample_1902.apk,/sample/path/sample_1902.apk
1,34,0,0,1,0,0,0,18,19,30,6,58853,1,18,8,10,0,47,172.4232395678811,0,6524435,benign,sample_1903.apk,/sample/path/sample_1903.apk
4,35,0,0,0,0,0,0,2,19,7,0,78400,468,4,7,13,8,98,188.82427978269192,0,37449195,benign,sample_1904.apk,/sample/path/sample_1904.apk
13,14,0,0,0,1,0,1,16,19,43,7,32027,303,6,1,8,4,81,155.5686399262346,0,9936092,benign,sample_1905.apk,/sample/path/sample_1905.apk
9,46,1,0,0,0,1,0,15,10,0,4,24792,170,14,8,9,3,65,26.953129812652953,0,36424665,benign,sample_1906.apk,/sample/path/sample_1906.apk
2,17,0,0,0,0,1,0,14,11,8,4,26089,432,9,9,6,18,62,24.156311139852587,0,2172125,benign,sample_1907.apk,/sample/path/sample_1907.apk
8,22,0,0,0,0,0,0,11,16,33,3,85321,301,14,0,9,16,49,49.64710404135397,0,42271926,benign,sample_1908.apk,/sample/path/sample_1908.apk
9,10,0,0,0,1,0,0,12,10,7,9,10143,496,9,5,0,0,44,16.23630815965657,1,19341676,suspicious,sample_1909.apk,/sample/path/sample_1909.apk
4,25,0,0,0,1,0,1,14,5,49,6,76650,40,10,6,14,18,62,101.40105727712012,0,39280955,benign,sample_1910.apk,/sample/path/sample_1910.apk
7,43,0,0,1,1,0,1,5,17,24,0,42059,227,18,7,10,17,49,87.16261873349748,0,28024668,benign,sample_1911.apk,/sample/path/sample_1911.apk
4,15,1,0,0,1,1,1,4,12,22,5,24903,93,4,8,6,2,85,65.78486172561946,0,31886071,benign,sample_1912.apk,/sample/path/sample_1912.apk
9,35,0,0,0,1,0,1,27,3,31,9,69160,385,6,0,11,24,39,69.50315821895892,0,18360858,suspicious,sample_1913.apk,/sample/path/sample_1913.apk
7,37,0,0,0,0,0,0,25,8,9,0,41378,97,14,4,8,21,9,120.79191237575117,0,18907960,suspicious,sample_1914.apk,/sample/path/sample_1914.apk
3,44,1,0,0,0,1,1,0,18,35,8,18802,431,19,3,8,24,16,66.00504021690611,0,41661505,benign,sample_1915.apk,/sample/path/sample_1915.apk
9,31,0,0,0,0,0,1,25,4,18,6,36472,420,12,2,10,17,75,154.93953104314906,0,14167214,suspicious,sample_1916.apk,/sample/path/sample_1916.apk
